seoul city wall trail,Where History Meets the Modern City,"Wherever you look there is a hidden piece of history. In the heart of Seoul you can find Hanyang Doseong, a 600-year-old fortress that once protected the powerful Hanyang, Seoul’s name during the Joseon dynasty. Comprising 18.6 km, the fortress extends across the four main mountains in Seoul: Bugaksan Mountain, Naktasan Mountain, Namsan Mountain and Inwangsan Mountain Currently 12km of length are displayed as a touristic site.

Hanyang Doseong was built under the order of the first king of the Joseon dynasty, Taejo of Joseon. The wall worked as fortress to protect his palace and the new established capital in Seoul. Many walls have been taken down since then; mainly because of the modernization of the city, the construction of the subway lines or because of the negligence of the governors during the Japanese Colonization. Thankfully, in 2012, Seoul Metropolitan Government established a department exclusively responsible for the wall, Hanyangdoseong Division, which manages the restoration and preservation of this historic landmark.
Whether you enjoy hiking trails, sightseeing, learning about history or you just simply want to wander around nature and let your thoughts flow, Hanyang Doseong is the perfect place for you! The best part about it is that there are many trails you can choose from. Depending on the historic sites you want to visit or how far you want to test your limits, the following are the courses Hanyang Doseong has been divided into.
1. Baegak Mountain Trail
Trail: Changuimun Gate – Hyehwamun Gate
Distance: 4.7km
Duration: about 3 hours

2. Naksan Mounain Trail
Trail: Hyehwamun Gate - Heunginjimun Gate
Distance: 2.1km
Duration: about 1 hour

3. Heunginjimun Gate Trail
Trail: Heunginjimun Gate – Jangchung Gymnasium
Distance: 1.8km
Duration: about 1 hour

4. Namsan Mountain Trail
Trail: Jangchung Gymnasium – Baekbeom Square
Distace: 4.2km
Duration: about 3 hours

5. Sungnyemun Mountain Trail
Trail: Baekbeom Square – Site of Donuimun Gate
Distance: 1.8km
Duration: about 1 hour

6. Inwangsan Mountain Trail
Trail: Site of Donuimun Gate
Distance: 4km
Duration: about 2 hours and 30 minutes

You can find this and more information in the official website for Hanyang Doseong!

You should as well check out the different historic sites you can find while strolling around every trail. As I hiked the Naksan Mounain Trail, I was able to see the Hyehwamun Gate, the Naksan Park, the Jangsu Village and the Heunginjimun Gate. Depending on the course you follow, you could either get to the famous Namsan Tower or Namdaemun Market.

I had the opportunity to visit this historic site thanks to Funday Korea Networks, a platform that brings foreigners together to promote Korea’s historic heritage, food and festivals. If you are a foreigner living in Korea or you’re a traveler passing by, I totally recommend visiting their website and participating in their events. You will live a unique experience and meet new friends!

As you can see in my pictures, visiting Hanyang Doseong along with friends is a really fun idea! Even if you happen to stumble upon a cloudy Seoul as I did, you can have lots of fun learning about history, enjoying the remains of an ancient location without leaving the city.

Once you reach the Heunginjinmun Gate, which means you finished the Naksan Mounain Trail, you can easily find the famous shopping center Dongdaemun Market. Once there, some of the nearby landmarks of Seoul you can find are: the Cheonggyecheon Stream, the Pyounghwa Fashion Plaza and . This fusion between the past and the present is right where history meets the modern city!

For visiting Naksan Mounain Trail you can take the subway up to Hansung Universty Station Exit 4 or Hyehwa Station Exit 1. The course ends in near Dongdaemun Station Exit 10, where you can take the subway to go home or to continue your next adventure in Seoul!",July 2020,50
seoul city wall trail,A historic and cultural must-see,"Hanyang Doseong, Seoul City Wall, was built over 600 years ago. The historic wall can reach up to 8 meters high and winds around (within) north Seoul for 18.6 kilometers. Over seventy percent of the wall is originally preserved, and bears witness to four centuries of Korean history. I learned about the rich history of what the wall meant to the people of Korea from reading our booklet. In the past, anyone that died had to be buried outside of the wall.... for the wall was considered to be a sort of circle containing life. People journeying to Seoul could see the wall as a landmark and many scholars would venture along the whole length of the wall. The wall has six unique trails to venture along, each with unique, breathtaking views of Seoul city from different angles. I would recommend taking all six trails to feel the deep history of the wall and do take in new views of Seoul. You can also enjoy beautiful artwork and sculptures on your way down the trail. You can travel alone to embark on a thoughtful journey or with friends to enjoy a refreshing excursion among the wall. Either way you can join a cultural and historic journey and also enjoy seeing the modern bird’s-eye views of Seoul.. It’s a must-see... visit Hanyang Doseong, where you can feel the heartbeat of historic and modern Korea.",July 2020,50
seoul city wall trail,2 day hike around the walls and sights,"We started in the east, walked south the Namsan and then finished for the day in the west. Top of Nanshan was about 1/2 way and perfect for a break and coffee at top (plenty of choices of cafes). The southern section is the most tricky to follow as little of the wall remains and signs are few in places. Approx. 9km.
Day 2 we picked up where we left off, heading north and getting a peak done and then coffee in the valley then up the main hill. Nice cafes in the final 2 km.
Suitable for kids who can walk well and those that enjoy stairs! Fine for folks who are worried about heights - no nerve-wreaking sections here. Some exposed sections so hat needed and take care in wind.",May 2020,40
seoul city wall trail,Only 12 miles but it's hard,The city wall walk is only 18km about 12 miles but there is a lot of us and downs. Not very easy to follow in places so the information sheet is very useful to keep you on the right trek.,March 2020,50
seoul city wall trail,Hanyangdoseong,Hanyangdoseong was built to safeguard Hanyang (Seoul) in Joseon dynasty. It was guarding the city for more than 500 years. Worth a visit.,October 2019,40
seoul city wall trail,Good Excursion for your Legs,Came here from Ihwa Mural Village on my way to Dongdaemun by foot. I was there almost towards the end of sunset and it was beautiful. Got a good exercise climbing up to one of the spot to take photos and it reminded me of the last scene of K-drama Memories of Alhambra~ :),September 2019,40
seoul city wall trail,Excellent walk to see Seoul,Visited the Naksan to Dongdaemun section of the wall. The views were amazing and we were able to see a quieter side of Seoul. this section is an easy walk suitable for people of all ages.,November 2019,40
seoul city wall trail,it's a toss up,"because of the obsessively stubborn cultural korean way, you may regret going in this 'excursion' if having small children; once you start your walk on the perimeter, they won't let you out & also even check your passport at some point when going by the blue house (the korean white house)..",April 2019,30
seoul city wall trail,really good,Did a fair bit of the walk and found it really good and as you walk higher up you get great views. You will find nice little cafes and viewing points for great photos.,October 2019,50
seoul city wall trail,Nice to explore around,"Take the subway to Dongdaemun station and you will see the Southern Gate and the wall. It is part of the wall that surrounds the whole ancient city around Seoul. There are local stores and roadside peddlers selling local food and products. Stop by and try their local odeng (fishcake in clear soup), topokki (rice cakes in slightly spicy gravy), local sausages, which seems to be available everywhere. Nearby you can see the the Dongdaemun Design Plaza (like a structure from a Star Trek movie) and various shopping malls including duty free malls (without the tobacco and liquor).",November 2019,40
seoul city wall trail,Steep hike to breathtaking views,"Attempted to reconnect with nature with a hike to Seoul city wall after a work trip, the path up was made easier with the cold of winter. Superb view of Seoul city from the TOP!",December 2019,40
seoul city wall trail,A Highlight!,There are many sections of the city wall to follow. I chose the portion leading up Mt. Namsan to the N.Seoul Tower in Namsan Park. It was a section of about 500m beyond the cable car station and traversed a beautiful idyllic forest with the momiji autumn leaf colour change. An altogether peaceful setting. Viewing platforms allow better views of the city sections and former defenses.,November 2019,50
seoul city wall trail,"Not the Great Wall, but nice views of the city","Recommend going in the evening, as the city views are nice and the gate across the street is lit up nicely.",November 2019,40
seoul city wall trail,Beautiful piece of old Seoul in the heart of an ultra modern city,Right in the heart of Dongdaemun is this piece of of history that you must check out. It's a two minute climb up from near Heunginjimun gate. The view from up here is amazing. For the best experience go up before the sun sets and watch the lights of the city come on from up there.,November 2019,50
seoul city wall trail,Great outing!,"We spent a day walking one section of the Seoul City Wall. Public transport to the Changuimum Gate was easy and straightforward and there were a couple of sweet little cafes near the gate, so we stopped for lunch and coffee. Once we started walking, it was up, up, up to a point with lovely views of the city. The only downside of this section was that it abuts a military base so photography was prohibited. Overall, though, it was a sweet way to spend a few hours, taking in the sights and the beautiful autumn leaves!",October 2019,50
Dongdaemon Design Plaza(DDP),"Lights, ready and action!","I spent an hour and half walking and admiring, in the night, this structure that was designed by late Zaha Hadid, an Iraqi-born British world-renowned architect. It has certainly inspired me on the “Dream, Design and Play” (DDP) concept behind the Dongdaemun Design Plaza (DDP).

Getting there: Take Subway Line 2, 4, 5 to get to Dongdaemun History & Culture Park Station and then take exit 1, which is connected to the DDP. Once you walk out the exit of subway station, the DDP just on the left. Climb the lighted stairs to reach the street level for appreciation of DDP.

The attraction:
If you are at the DDP during the day, I would recommend a walk around the DDP to appreciate of the unique architecture of the structure – it is built on curves and I did not see any sharp corner and long straight walls! It is mentioned that over 40,000 aluminium panels cover the DDP exterior of which none is the same. I would also recommend a walk inside the DDP - consists of a sky lounge, rest area, souvenir shop and 5 exhibition halls: Art Hall, Museum, Design Laboratory, Oullim Square and Dongdaemun History & Culture Park.

It is at night when the DDP really came alive! The lightings simply accentuate and dazzle the structure. Most of the yellow-white lightings even “moved” where these gradually intensified and then dimmed again. Participating in the “night life” is the Rose Garden with a total of some 25,550 LED roses.

Not only the architecture dazzled at night, the artistic talent was also on show when I saw and heard 2 different pianists playing the 2 pianos located in the open.

I walked across to the apM Place Shopping Mall and took the elevator to a high floor to get a bird’s eye view of DDP. I think you can also get a nice view from the high floor of other buildings (for example the Lotte Fitin Shopping Mall)

Overall, I enjoyed Dongdaemun Design Plaza (DDP) in the night more than in the day. Nevertheless, this is one iconic landmark in Seoul that you would not want to miss! It is no wonder that many Korean dramas were filmed here as well, including “You Who Came from the Stars”, “Producer” and “She Was Pretty”.",November 2019,50
Dongdaemon Design Plaza(DDP),Massive design and art center,"DDP is Zaha Hadid design and definitely the icon of Dongdaemun. There are a couple of subway stations that stop directly underneath or nearby, hence easy to get to. The Plaza overall is quite large in size, with shops, exhibitions and art installations. There are leaderboards with maps in many locations hence easy to find your way around. Nearby DDP are underground shopping, night markets, Dongdaemum Gate, a couple fo hotels and plenty of shops and restaurants. Dongdaemun and DDP are must visit sights when in Seoul.",July 2020,40
Dongdaemon Design Plaza(DDP),Fascinating,Zaha Hadid’s Dongdaemun Design Park &Plaza is the highlight of my trip to South Korea. We arrived in the evening and there was a performance with music and high tech projections on the walls of the building. We really felt like being in the center of arts and technology! Breathtaking ! Strongly recommend!,December 2019,50
Dongdaemon Design Plaza(DDP),Gorgeous Architecture!,"I enjoyed a really lovely and romantic (despite being by myself) walk through this area late one evening. All of the shops were closing up, including the street vendors but it was still great for an evening stroll.",July 2019,50
Dongdaemon Design Plaza(DDP),Memorable design,I visited there two times. The structure of this architecture is so dynamic that I felt like I'm in city rather than architecture. It was memorable,December 2019,50
Dongdaemon Design Plaza(DDP),Nice design,"I went there two times, AM and PM. The night scenery is so beautiful. So many places to take photos. Outside the building, there are roses being displayed (actually for kdrama shooting, but somehow they left it there as it become famous with tourists). I would like to recommed coming here during the night.",October 2019,40
Dongdaemon Design Plaza(DDP),Worth a visit,"Definitively worth a visit, especially if you are interested in design and arts.
Depend on what exhibition will be held during your visit, but even without interesting exhibition, you can visit the building during a sunny day.",January 2020,40
Dongdaemon Design Plaza(DDP),So much potential....,"From the outside amazing architecture; just simply amazing but as soon as you step inside the magic disappear rapidly.

The space seems to be very poorly used and there is so little design that you wonder where you are.

So much potential totally wasted.",February 2020,30
Dongdaemon Design Plaza(DDP),Weird and Fun Place,"Weird and cool architecture, just walk around outside and inside for awhile and get lost. Some cool exhibits, food, and shops!",December 2019,50
Dongdaemon Design Plaza(DDP),Nice and big building,Nothing much here but nice walk around. It surroundings by few shopping complex which offering various types of things. There is food truck (night market) and performances during weekend if not mistaken. Please check before you go.,October 2019,40
Dongdaemon Design Plaza(DDP),Nice designe,"Modern building, interesting construction, rice lights every nights, them exhibitions almost every month. Just see it",February 2020,40
Dongdaemon Design Plaza(DDP),The Humanistic Art of Architecture,"A short walk from the JW Marriott Dongdaemun Square Seoul leads to one of the world’s most impressive and incredible architectural designs, the free flowing futuristic structure of the Dongdaemun Design Plaza (known as the DDP) where history marries the present and embraces the future.
Designed by the late internationally acclaimed Pritzker Architecture Prize recipient, visionary Zaha Hadid, Dongdaemun Design Plaza, frequented by both tourists and locals, greets all with the notable humanistic art of architecture.
It imparts a feeling of liquid, fluid metal.
Seoul, the capital city of South Korea, home to 10 million people, is a modern world mega-city, designated in the year 2010 as the “World Design Capital.” It is indeed fitting that he Dongdaemun Design Plaza so elegantly captures the beauty and energy of Seoul.

The Dongdaemun Design Plaza is home to the Dongdaemun History and Culture Park, featuring the Dongdaemun Relic Area 2, an archaeological site discovered at the former baseball field of the Dongdaemun Stadium Complex, yielding knowledge about the life of Korean people during the Joseon period.
The tile-paved path believed to relate to the Japanese colonial period connects the building sites and the Well Site and Fireplace Feature depicted along the path.
The dual-languages of the signage of the site are Korean and English.
In the midst of this extraordinary mega-city of Seoul, resides peace and tranquility.

The Dongdaemun Design Plaza also is home to eateries, coffee shops, art, gigantic sculptures, a rooftop park, bi-lingual tours of the Dongdaemun Design Plaza, and so much more to experience.",January 2020,50
Dongdaemon Design Plaza(DDP),"A Modernistic Piece of Art, and Architecture as well as Technology.","There is very little I can tell you about this outstanding and gorgeous piece of engineering and architecture. Designed by world renowned architect, Zaha Hadid who is an Iraqi/British citizen..

The place has conveniently allocated metro entrances beneath the structure. I think 3 to be precise. Before you get to the building there is a mayor plaza and a walking street/ramp that leads you to the heart of it. The entrance is beneath the full structure.

The DDP of its name means: Dongdaemun Design Plaza (DDP) has the meaning of 'Dream, Design and Play' as far as I was informed. The place is also famous and renowned for it has staged diverse cultural events including exhibitions, fashion shows, product launch shows, forums and conferences.

DDP's exterior features over 40,000 aluminum panels, none of which are the same. As I mentioned before the plaza is home to various exhibition spaces, design museum, sky lounge, rest area and a souvenir shop.

Is really a beauty of Art, and Architecture as well as Technology. We recommend it for a casual visit, to attend an event or if you are all of the above; artist, architect or engineer. You'll be mesmerized.",January 2020,50
Dongdaemon Design Plaza(DDP),DDP LED Rose Garden,DDP LED Rose Garden is closed when we get there. :( So frustrated not to find it while thinking that it should be where it should be. Didn't get any review or advise online that it will be closed so sharing this post which hopefully would help those who plan to go to DDP to see this LED Rose Garden. Please check operating hours or any announcement before you go.,January 2020,30
Dongdaemon Design Plaza(DDP),Misleading information!!,"The website or it's advertising stresses to get here at dusk! However by dusk only a few shops are open!
The Plaza would be busier if your opening times were more precise. Architecturally the structure is definitely
worth visiting, the design is exciting and futuristic! The interior seems unfinished and lacking in spatial flow.",January 2020,30
Hongik University,Cool to see,Being a foreigner to see who young college students live and socialize was neat experience. I would reccommend seeing the area.,October 2019,40
Hongik University,More locals than tourists,This young and vibrant shopping district has more locals than tourists compared to Myeongdong. There are more shoppings and it is a good place to understand the local culture. There are no lack of restaurants in Hongdae.,November 2019,40
Hongik University,typical korean eating/drinking area,"a typical korean college area, sometimes super crowded. it has some street performers and unusual shops but basically it's a place with the typical korean socializing and eating/boozing culture.",February 2020,30
Hongik University,Vibrant and Trendy,"This is a place for you to laidback and have some fun.
Just stroll around the area and you will find many things that very hip and trendy.

We take 3 night stay in Hongdae area just to enjoy the vibes.
And for me personally, its way better than in Myeongdong area that is very touristy.
In Hongdae, you can enjoy more variety of restaurant, some bar to sip a bottle of Soju in the winter night. Even you can shop some cosmetics (which is the same store that you can find in Myeongdong!)

The street itself also quite artsy with some mural and street performance during night.
So if you want to know the other side of Seoul that is more interesting, just stay in Hongdae!",January 2020,50
Hongik University,Young people heaven,"This place never sleeps! It is filled with mostly teenagers and young adults as there is a variety of things to do here from street shopping, eating real good Korean bbq and bingsu, taking booth photos and drinking/clubbing.

You can be sure to see youths awake even at 5am and during the weekends even restaurants are packed at that hour. Definitely worth checking it out if you need supper and like the night scene.",January 2020,50
Hongik University,A street of youths !,Lively youths and cute fashionable cafes and shops along the streets where the local youths hangout .,December 2019,50
Hongik University,Trendy shops and side streets,"This place is worth a visit, we bought three jumpers for around £6 each and the quality was pretty good. Lots of cheap clothes shops and boutiques.",December 2019,40
Hongik University,Lively neighbourhood with loads of eateries and shops,"This is a nicer place to eat and shop compared to Myeongdong. Things here are much cheaper. We tried the Noonaholdak Oven Baked chicken - it was delicious! Pauline Pancake which is closer to the university area also is a must must try. The pancake is so soft, fluffy, light and melts in your mouth!",December 2019,50
Hongik University,Nice trendy place with youngster,"It so a nice trendy place for youngster. Lots of food. We stayed in an AirBnB at Hongik. Nice neighborhood with lots of nice cafe. One of it is the Bread Comma, must visit if your are there. I would rate it 5/5.

Just nearby is the Hondae with lots of young people during the weekends. And your can also find the famous Kyochon chicken there too.",December 2019,50
Hongik University,"Young, Fun, Cool","If I only had one night in Seoul, this is where I'd go, no question. There's shopping, dining, street food, arcades, bars, clubs, photo booths, noraebang (karaoke rooms), and I'm sure so much more that I didn't see!",December 2019,50
Hongik University,Vibrant street filled with shopping and performance,Really nice shopping street especially at night time when the shops are fully open and talented performers lined the street showing off their dance moves and singing talent. Great place to shop for apparels and accessories.,December 2019,50
Hongik University,5/5,"A wide plethora of food options ranging from fusion to authentic korean food. Do not expect any luxury shopping but a great place to look for affordable items to purchase, especially when it comes to korean snacks and smaller accessories",November 2019,50
Hongik University,Super hip vibe,"We came in a Friday night for dinner then we strolled and soaked up the local vibes. There were lots of street performers: singing, K-pop dancing, etc. Lots of street food and pop up vendors. Enjoy the street culture.",November 2019,50
Hongik University,Great Place to Checkout!,"This is an incredible area of Seoul worth checking out. If you are young and visiting Seoul for the first time, I would also suggest staying in the Hongdae area, it's really never a dull moment here even at night time. Amazing restaurants that are very affordable, cheap street food and of course arts as well. You can also check out the Hongdae Free Market on Saturdays.",December 2018,50
Hongik University,lively and great for teenagers,"it was a ncie street, full of cute lil things. it is basically for teenagers especially for girls. They have many quaint lit shop that sell cosmetic, jewelleries, accessories and clothings too.",December 2018,50
